Date,Open,High,Low,Close,Adj Close,Volume
2006-12-29,6600.0,6650.0,6550.0,6600.0,5026.763184,962000
2007-01-02,6650.0,6900.0,6650.0,6650.0,5064.84375,4
2007-01-03,6500.0,6650.0,6450.0,6500.0,4950.599121,4
2007-01-04,6350.0,6550.0,6350.0,6350.0,4836.353516,4
2007-01-05,6450.0,6450.0,6350.0,6450.0,4912.518066,4
2007-01-08,6350.0,6450.0,6350.0,6350.0,4836.353516,4
2007-01-09,6100.0,6350.0,6050.0,6100.0,4645.947266,4
2007-01-10,5700.0,5700.0,5700.0,5700.0,4341.294434,2
2007-01-11,5800.0,5850.0,5700.0,5800.0,4417.457031,1392500
2007-01-12,5850.0,6200.0,5750.0,6200.0,4722.109863,3563000
2007-01-15,6150.0,6200.0,6100.0,6150.0,4684.027832,4
2007-01-16,6300.0,6300.0,6150.0,6300.0,4798.271973,4
2007-01-17,6200.0,6250.0,6150.0,6200.0,4722.109863,4
2007-01-18,6200.0,6200.0,6100.0,6200.0,4722.109863,1226500
2007-01-19,6350.0,6350.0,6150.0,6350.0,4836.353516,4
2007-01-22,6250.0,6350.0,6200.0,6250.0,4760.191895,4
2007-01-23,6100.0,6200.0,6100.0,6100.0,4645.947266,4
2007-01-24,6050.0,6150.0,6050.0,6050.0,4607.86377,4
2007-01-25,5950.0,6100.0,5900.0,5950.0,4531.70166,4
2007-01-26,5850.0,5950.0,5750.0,5850.0,4455.539063,4
2007-01-29,5850.0,5850.0,5750.0,5850.0,4455.539063,4
2007-01-30,5800.0,5900.0,5800.0,5800.0,4417.457031,4
2007-01-31,5850.0,5850.0,5650.0,5850.0,4455.539063,4
2007-02-01,5900.0,6000.0,5850.0,5850.0,4455.539063,3
2007-02-02,6150.0,6150.0,6150.0,6150.0,4684.027832,4
2007-02-05,6100.0,6200.0,6050.0,6100.0,4645.947266,1981000
2007-02-06,5950.0,6100.0,5950.0,5950.0,4531.70166,4
2007-02-07,5950.0,6000.0,5950.0,5950.0,4531.70166,416500
2007-02-08,5900.0,5900.0,5850.0,5900.0,4493.620117,288000
2007-02-09,49.0,50.0,49.0,49.0,37.319904,492500
2007-02-12,5900.0,5900.0,5850.0,5900.0,4493.620117,4
2007-02-13,5800.0,5850.0,5750.0,5800.0,4417.457031,4
2007-02-14,5700.0,5850.0,5700.0,5700.0,4341.294434,4
2007-02-15,5900.0,5950.0,5800.0,5900.0,4493.620117,4
2007-02-16,5800.0,5950.0,5800.0,5800.0,4417.457031,4
2007-02-19,5800.0,5800.0,5800.0,5800.0,4417.457031,159000
2007-02-20,5750.0,5800.0,5750.0,5750.0,4379.377441,797500
2007-02-21,5900.0,5900.0,5750.0,5900.0,4493.620117,4
2007-02-22,5800.0,5900.0,5800.0,5800.0,4417.457031,4
2007-02-23,5750.0,5800.0,5700.0,5750.0,4379.377441,4
2007-02-26,5700.0,5800.0,5700.0,5700.0,4341.294434,4
2007-02-27,5650.0,5750.0,5600.0,5650.0,4303.213379,4
2007-02-28,5600.0,5650.0,5400.0,5600.0,4265.129883,4
2007-03-01,5650.0,5750.0,5550.0,5650.0,4303.213379,4
2007-03-02,5550.0,5650.0,5550.0,5550.0,4227.049805,4
2007-03-05,5500.0,5500.0,5400.0,5500.0,4188.968262,727000
2007-03-06,5550.0,5550.0,5500.0,5550.0,4227.049805,1965000
2007-03-07,5500.0,5600.0,5500.0,5500.0,4188.968262,4
2007-03-08,5550.0,5650.0,5550.0,5550.0,4227.049805,1195000
2007-03-09,5600.0,5700.0,5550.0,5600.0,4265.129883,2884000
2007-03-12,5600.0,5600.0,5550.0,5600.0,4265.129883,439500
2007-03-13,5650.0,5650.0,5600.0,5650.0,4303.213379,4
2007-03-14,5550.0,5550.0,5500.0,5550.0,4227.049805,436500
2007-03-15,5450.0,5600.0,5450.0,5450.0,4150.887695,4
2007-03-16,5650.0,5650.0,5450.0,5650.0,4303.213379,4
2007-03-20,5650.0,5650.0,5300.0,5300.0,4036.642334,848500
2007-03-21,5450.0,5500.0,5350.0,5450.0,4150.887695,4
2007-03-22,5550.0,5600.0,5500.0,5550.0,4227.049805,4
2007-03-23,5600.0,5600.0,5550.0,5600.0,4265.129883,4
2007-03-26,5650.0,5700.0,5600.0,5650.0,4303.213379,4
2007-03-27,5700.0,5700.0,5600.0,5700.0,4341.294434,4
2007-03-28,5650.0,5650.0,5600.0,5650.0,4303.213379,4
2007-03-29,5700.0,5750.0,5650.0,5700.0,4341.294434,4
2007-03-30,5700.0,5700.0,5650.0,5700.0,4341.294434,435000
2007-04-02,5600.0,5750.0,5600.0,5600.0,4265.129883,4
2007-04-03,5750.0,5750.0,5650.0,5750.0,4379.377441,4
2007-04-04,5800.0,5900.0,5750.0,5800.0,4417.457031,3935000
2007-04-05,5700.0,5850.0,5700.0,5700.0,4341.294434,4
2007-04-09,5700.0,5850.0,5700.0,5700.0,4341.294434,4
2007-04-10,5700.0,5700.0,5650.0,5700.0,4341.294434,709000
2007-04-11,5800.0,5900.0,5700.0,5800.0,4417.457031,4
2007-04-12,5850.0,5850.0,5750.0,5850.0,4455.539063,4
2007-04-13,6000.0,6000.0,5850.0,6000.0,4569.783691,4
2007-04-16,6100.0,6200.0,6000.0,6100.0,4645.947266,4
2007-04-17,6000.0,6200.0,6000.0,6000.0,4569.783691,4
2007-04-18,5900.0,6050.0,5900.0,5900.0,4493.620117,4
2007-04-19,5650.0,5850.0,5650.0,5650.0,4303.213379,4
2007-04-20,5800.0,5800.0,5750.0,5800.0,4417.457031,1211500
2007-04-23,5750.0,5900.0,5700.0,5750.0,4379.377441,4
2007-04-24,5650.0,5850.0,5650.0,5650.0,4303.213379,4
2007-04-25,5600.0,5650.0,5550.0,5600.0,4265.129883,4
2007-04-26,5650.0,5750.0,5600.0,5650.0,4303.213379,2032000
2007-04-27,5600.0,5750.0,5600.0,5600.0,4265.129883,4
2007-04-30,5650.0,5750.0,5650.0,5650.0,4303.213379,2878500
2007-05-01,5650.0,5650.0,5600.0,5650.0,4303.213379,367000
2007-05-02,5850.0,5900.0,5650.0,5850.0,4455.539063,4
2007-05-03,5800.0,5900.0,5750.0,5800.0,4417.457031,4
2007-05-04,5850.0,5950.0,5800.0,5850.0,4455.539063,6795000
2007-05-07,5750.0,5900.0,5750.0,5750.0,4379.377441,4
2007-05-08,5800.0,5800.0,5700.0,5800.0,4417.457031,4
2007-05-09,5950.0,5950.0,5750.0,5950.0,4531.70166,4
2007-05-10,5900.0,5950.0,5850.0,5900.0,4493.620117,3384500
2007-05-11,5700.0,5850.0,5700.0,5700.0,4341.294434,4
2007-05-14,5700.0,5800.0,5650.0,5700.0,4341.294434,4
2007-05-15,5750.0,5850.0,5750.0,5750.0,4379.377441,4087000
2007-05-16,6000.0,6000.0,5750.0,6000.0,4569.783691,4
2007-05-21,6100.0,6100.0,6000.0,6100.0,4645.947266,4
2007-05-22,6050.0,6100.0,6000.0,6050.0,4607.86377,1998000
2007-05-23,6250.0,6350.0,6050.0,6250.0,4760.191895,4
2007-05-24,6300.0,6350.0,6200.0,6300.0,4798.271973,4
2007-05-25,6200.0,6250.0,6150.0,6200.0,4722.109863,1874500
2007-05-28,6250.0,6300.0,6150.0,6250.0,4760.191895,4
2007-05-29,6250.0,6250.0,6150.0,6250.0,4760.191895,1815000
2007-05-30,6250.0,6250.0,6150.0,6250.0,4760.191895,4
2007-05-31,6300.0,6300.0,6200.0,6300.0,4798.271973,1286500
2007-06-04,6100.0,6400.0,6100.0,6100.0,4645.947266,4
2007-06-05,6200.0,6250.0,6150.0,6200.0,4722.109863,4
2007-06-06,6350.0,6400.0,6200.0,6350.0,4836.353516,4
2007-06-07,6250.0,6350.0,6250.0,6250.0,4760.191895,4
2007-06-08,6300.0,6300.0,6200.0,6300.0,4798.271973,4
2007-06-11,6400.0,6850.0,6400.0,6850.0,5217.17041,5580500
2007-06-12,6800.0,7100.0,6600.0,6800.0,5179.087891,4
2007-06-13,6800.0,6900.0,6750.0,6800.0,5179.087891,4
2007-06-14,6950.0,7000.0,6850.0,6950.0,5293.333496,4
2007-06-15,6850.0,7000.0,6850.0,6850.0,5217.17041,4
2007-06-18,6850.0,6900.0,6850.0,6900.0,5255.251953,520000
2007-06-19,7050.0,7100.0,6850.0,7050.0,5369.496094,4
2007-06-20,7150.0,7350.0,7000.0,7150.0,5445.65918,4581000
2007-06-21,7000.0,7200.0,6900.0,7000.0,5331.414063,4
2007-06-22,7200.0,7200.0,6950.0,7200.0,5483.739746,4
2007-06-25,7100.0,7150.0,7000.0,7100.0,5503.117188,4
2007-06-26,7100.0,7150.0,7100.0,7100.0,5503.117188,2014500
2007-06-27,6850.0,7100.0,6700.0,6850.0,5309.346191,4
2007-06-28,6700.0,6900.0,6600.0,6700.0,5193.083496,4
2007-06-29,6700.0,6750.0,6700.0,6700.0,5193.083496,4571500
2007-07-02,6750.0,6800.0,6600.0,6750.0,5231.836914,4
2007-07-03,6950.0,7000.0,6750.0,6950.0,5386.854004,4
2007-07-04,7000.0,7050.0,7000.0,7000.0,5425.609863,4
2007-07-05,6900.0,7000.0,6850.0,6900.0,5348.100098,4
2007-07-06,6850.0,6900.0,6800.0,6850.0,5309.346191,1139000
2007-07-09,6900.0,6950.0,6750.0,6900.0,5348.100098,4
2007-07-10,6800.0,6900.0,6800.0,6800.0,5270.592285,4
2007-07-11,6850.0,6850.0,6700.0,6850.0,5309.346191,4
2007-07-12,7050.0,7100.0,6850.0,7050.0,5464.362793,4
2007-07-13,7050.0,7200.0,7050.0,7050.0,5464.362793,4
2007-07-16,6950.0,7050.0,6950.0,6950.0,5386.854004,4
2007-07-17,7100.0,7100.0,6950.0,7100.0,5503.117188,4
2007-07-18,7150.0,7200.0,7050.0,7150.0,5541.870605,4
2007-07-19,7150.0,7200.0,7100.0,7150.0,5541.870605,4
2007-07-20,7000.0,7500.0,7000.0,7500.0,5813.151855,2130000
2007-07-23,7350.0,7650.0,7350.0,7600.0,5890.660645,901000
2007-07-24,7600.0,7600.0,7400.0,7500.0,5813.151855,2526000
2007-07-25,7500.0,7500.0,7400.0,7500.0,5813.151855,3419500
2007-07-26,7500.0,7550.0,7450.0,7450.0,5774.397461,1370000
2007-07-27,7250.0,7350.0,7100.0,7150.0,5541.870605,1118000
2007-07-30,7200.0,7300.0,7150.0,7300.0,5658.135254,829000
2007-07-31,7400.0,7700.0,7350.0,7550.0,5851.906738,3824500
2007-08-01,7200.0,7500.0,7100.0,7200.0,5580.626465,4
2007-08-02,7000.0,7300.0,6950.0,7000.0,5425.609863,4
2007-08-03,6850.0,7050.0,6850.0,6850.0,5309.346191,4
2007-08-06,7500.0,7500.0,7400.0,7500.0,5813.151855,4199000
2007-08-07,6650.0,6800.0,6550.0,6650.0,5154.329102,4
2007-08-08,6700.0,7100.0,6700.0,7050.0,5464.362793,685000
2007-08-09,6850.0,7250.0,6850.0,6850.0,5309.346191,4
2007-08-10,6700.0,6800.0,6650.0,6700.0,5193.083496,4
2007-08-13,6700.0,6800.0,6650.0,6700.0,5193.083496,1154000
2007-08-14,6450.0,6700.0,6450.0,6450.0,4999.310547,4
2007-08-15,6350.0,6350.0,5900.0,5950.0,4611.767578,5893500
2007-08-16,5700.0,5750.0,5400.0,5700.0,4417.996582,3029000
2007-08-20,6350.0,6400.0,6050.0,6350.0,4921.802246,4
2007-08-21,6450.0,6500.0,6200.0,6450.0,4999.310547,4
2007-08-22,6550.0,6650.0,6450.0,6550.0,5076.819824,2797500
2007-08-23,6700.0,7050.0,6700.0,6700.0,5193.083496,3112500
2007-08-24,6850.0,6900.0,6700.0,6850.0,5309.346191,4
2007-08-27,7000.0,7050.0,6850.0,7000.0,5425.609863,4
2007-08-28,7000.0,7000.0,6900.0,7000.0,5425.609863,4
2007-08-29,6800.0,6950.0,6700.0,6800.0,5270.592285,4
2007-08-30,7000.0,7000.0,6700.0,6800.0,5270.592285,1979500
2007-08-31,6800.0,6950.0,6750.0,6800.0,5270.592285,4
2007-09-03,6900.0,6900.0,6750.0,6900.0,5348.100098,4
2007-09-04,7000.0,7050.0,6900.0,7000.0,5425.609863,4
2007-09-05,6850.0,7000.0,6800.0,6850.0,5309.346191,4
2007-09-06,6900.0,7000.0,6800.0,6900.0,5348.100098,4
2007-09-07,7000.0,7000.0,6850.0,7000.0,5425.609863,4
2007-09-10,6800.0,6900.0,6800.0,6850.0,5309.346191,2063000
2007-09-11,6750.0,6800.0,6700.0,6750.0,5231.836914,4
2007-09-12,6750.0,6800.0,6600.0,6750.0,5231.836914,4
2007-09-13,6850.0,6850.0,6650.0,6750.0,5231.836914,1241000
2007-09-14,6650.0,6800.0,6650.0,6650.0,5154.329102,4
2007-09-17,6650.0,6750.0,6600.0,6650.0,5154.329102,4
2007-09-18,6650.0,6800.0,6650.0,6750.0,5231.836914,2004500
2007-09-19,6850.0,7000.0,6800.0,6850.0,5309.346191,4
2007-09-20,6850.0,6900.0,6800.0,6850.0,5309.346191,4
2007-09-21,6950.0,6950.0,6850.0,6950.0,5386.854004,4
2007-09-24,6900.0,6900.0,6850.0,6900.0,5348.100098,1375000
2007-09-25,6950.0,7050.0,6900.0,6950.0,5386.854004,4
2007-09-26,1500.0,1530.0,1490.0,1500.0,1162.630615,2115500
2007-09-27,7050.0,7100.0,7000.0,7050.0,5464.362793,4
2007-09-28,6800.0,7050.0,6750.0,6800.0,5270.592285,4
2007-10-01,6850.0,6950.0,6800.0,6850.0,5309.346191,4
2007-10-02,6900.0,7150.0,6850.0,7050.0,5464.362793,4908500
2007-10-03,7050.0,7200.0,7000.0,7050.0,5464.362793,4
2007-10-04,7150.0,7150.0,7050.0,7150.0,5541.870605,4
2007-10-05,7450.0,7450.0,7150.0,7450.0,5774.397461,4
2007-10-08,7250.0,7500.0,7200.0,7250.0,5619.380859,4
2007-10-09,7300.0,7350.0,7250.0,7300.0,5658.135254,4
2007-10-10,7350.0,7400.0,7300.0,7350.0,5696.889648,4
2007-10-11,7500.0,7650.0,7400.0,7500.0,5813.151855,4
2007-10-17,7400.0,7450.0,7250.0,7250.0,5619.380859,2021500
2007-10-18,7200.0,7350.0,7200.0,7200.0,5580.626465,4
2007-10-19,7100.0,7100.0,6900.0,6900.0,5348.100098,1590500
2007-10-22,6800.0,6900.0,6700.0,6750.0,5231.836914,2692500
2007-10-23,6900.0,6950.0,6900.0,6900.0,5348.100098,1110000
2007-10-24,6850.0,7000.0,6700.0,6850.0,5309.346191,4
2007-10-25,6850.0,6950.0,6800.0,6950.0,5386.854004,4868500
2007-10-26,7000.0,7050.0,6900.0,6900.0,5348.100098,1270500
2007-10-29,6900.0,7000.0,6800.0,6900.0,5348.100098,4
2007-10-30,6900.0,6900.0,6750.0,6750.0,5231.836914,6872000
2007-10-31,6750.0,6750.0,6650.0,6650.0,5154.329102,8157500
2007-11-01,6800.0,6800.0,6700.0,6750.0,5231.836914,3421500
2007-11-02,6650.0,6750.0,6600.0,6700.0,5193.083496,2608000
2007-11-05,6700.0,6800.0,6650.0,6700.0,5193.083496,3
2007-11-06,6700.0,6750.0,6600.0,6600.0,5115.57373,2414000
2007-11-07,6650.0,6700.0,6500.0,6650.0,5154.329102,6366000
2007-11-08,6550.0,6600.0,6500.0,6500.0,5038.06543,4707000
2007-11-09,6650.0,6700.0,6550.0,6650.0,5154.329102,4
2007-11-12,6500.0,6600.0,6450.0,6500.0,5038.06543,4867500
2007-11-13,6600.0,6700.0,6400.0,6450.0,4999.310547,2162000
2007-11-14,6500.0,6700.0,6500.0,6600.0,5115.57373,2346000
2007-11-15,6600.0,6650.0,6600.0,6650.0,5154.329102,1151000
2007-11-16,6550.0,6650.0,6550.0,6600.0,5115.57373,1130500
2007-11-19,6600.0,6600.0,6500.0,6550.0,5076.819824,932000
2007-11-20,6550.0,6500.0,6300.0,6400.0,4960.556152,4
2007-11-21,6400.0,6400.0,6250.0,6250.0,4844.293945,5218500
2007-11-22,6250.0,6450.0,6200.0,6400.0,4960.556152,1227500
2007-11-23,6400.0,6500.0,6400.0,6500.0,5038.06543,280500
2007-11-26,6450.0,6500.0,6450.0,6450.0,4999.310547,3086000
2007-11-27,6450.0,6450.0,6400.0,6450.0,4999.310547,4
2007-11-28,6500.0,6500.0,6250.0,6350.0,4921.802246,4492500
2007-11-29,6400.0,6550.0,6350.0,6550.0,5149.809082,6968500
2007-11-30,6650.0,6900.0,6600.0,6650.0,5228.431641,4
2007-12-03,6700.0,6700.0,6450.0,6450.0,5071.186035,1269000
2007-12-04,6450.0,6550.0,6400.0,6550.0,5149.809082,805000
2007-12-05,6550.0,6800.0,6500.0,6800.0,5346.366699,2579000
2007-12-06,6850.0,6900.0,6800.0,6850.0,5385.678711,5285000
2007-12-07,6800.0,6950.0,6700.0,6800.0,5346.366699,4
2007-12-10,6800.0,6800.0,6650.0,6650.0,5228.431641,1284500
2007-12-11,6750.0,6800.0,6750.0,6750.0,5307.055176,4
2007-12-12,6750.0,6750.0,6650.0,6650.0,5228.431641,1021000
2007-12-13,6650.0,6650.0,6600.0,6650.0,5228.431641,967500
2007-12-14,6600.0,6650.0,6600.0,6600.0,5189.120605,350500
2007-12-17,6600.0,6650.0,6500.0,6600.0,5189.120605,1393000
2007-12-18,6650.0,6650.0,6450.0,6450.0,5071.186035,709000
2007-12-19,6450.0,6550.0,6450.0,6550.0,5149.809082,931000
2007-12-26,6600.0,6850.0,6600.0,6750.0,5307.055176,2086500
2007-12-27,6750.0,6850.0,6750.0,6850.0,5385.678711,4
2007-12-28,6850.0,6800.0,6750.0,6750.0,5307.055176,4
2008-01-02,6750.0,6850.0,6750.0,6800.0,5346.366699,1134000
2008-01-03,6750.0,6850.0,6750.0,6850.0,5385.678711,1811500
2008-01-04,6850.0,6950.0,6850.0,6900.0,5424.989746,2297500
2008-01-07,7000.0,7000.0,6850.0,7000.0,5503.612793,4
2008-01-08,7050.0,7150.0,7000.0,7050.0,5542.925781,5269000
2008-01-09,7050.0,7200.0,7000.0,7200.0,5660.859375,4996000
2008-01-14,7200.0,7200.0,7050.0,7150.0,5621.546875,726500
2008-01-15,7200.0,7200.0,6850.0,6850.0,5385.678711,1626500
2008-01-16,6800.0,6850.0,6400.0,6400.0,5031.874023,2664000
2008-01-17,6400.0,6800.0,6400.0,6800.0,5346.366699,809500
2008-01-18,6600.0,6800.0,6400.0,6650.0,5228.431641,1248000
2008-01-21,6550.0,6700.0,6450.0,6550.0,5149.809082,4
2008-01-22,6250.0,6400.0,6100.0,6250.0,4913.939453,2433000
2008-01-23,6350.0,6550.0,6350.0,6450.0,5071.186035,2917500
2008-01-24,6450.0,6600.0,6450.0,6600.0,5189.120605,1614500
2008-01-25,6650.0,6750.0,6650.0,6650.0,5228.431641,3587000
2008-01-28,6500.0,6650.0,6450.0,6650.0,5228.431641,350500
2008-01-29,6650.0,6700.0,6600.0,6650.0,5228.431641,3008000
2008-01-30,6800.0,6800.0,6550.0,6650.0,5228.431641,1216000
2008-01-31,6900.0,6950.0,6650.0,6900.0,5424.989746,4
2008-02-01,6950.0,7000.0,6750.0,6850.0,5385.678711,1455500
2008-02-04,6750.0,6900.0,6750.0,6900.0,5424.989746,633500
2008-02-05,6950.0,6950.0,6850.0,6950.0,5464.301758,4
2008-02-06,6950.0,6800.0,6750.0,6750.0,5307.055176,4
2008-02-11,6600.0,6700.0,6600.0,6650.0,5228.431641,2498000
2008-02-12,6500.0,6800.0,6450.0,6500.0,5110.498047,4
2008-02-13,6600.0,6650.0,6550.0,6600.0,5189.120605,4
2008-02-14,6700.0,6850.0,6650.0,6700.0,5267.744141,4
2008-02-15,6800.0,6950.0,6800.0,6800.0,5346.366699,3
2008-02-18,6750.0,6950.0,6750.0,6750.0,5307.055176,4
2008-02-19,6750.0,6800.0,6700.0,6750.0,5307.055176,4
2008-02-20,6650.0,6700.0,6600.0,6650.0,5228.431641,4
2008-02-21,6700.0,6850.0,6600.0,6850.0,5385.678711,2265000
2008-02-22,6750.0,6800.0,6750.0,6750.0,5307.055176,4
2008-02-25,6800.0,6900.0,6750.0,6800.0,5346.366699,4
2008-02-26,6800.0,6900.0,6800.0,6800.0,5346.366699,2532500
2008-02-27,6850.0,6950.0,6850.0,6850.0,5385.678711,927500
2008-02-28,6900.0,6900.0,6850.0,6900.0,5424.989746,4
2008-02-29,6800.0,6850.0,6800.0,6800.0,5346.366699,4
2008-03-03,6650.0,6700.0,6600.0,6700.0,5267.744141,877500
2008-03-04,6750.0,6800.0,6650.0,6750.0,5307.055176,4
2008-03-05,6800.0,6800.0,6700.0,6800.0,5346.366699,4
2008-03-06,6900.0,6900.0,6800.0,6900.0,5424.989746,4
2008-03-10,6800.0,6800.0,6650.0,6700.0,5267.744141,1654000
2008-03-11,6700.0,6800.0,6700.0,6800.0,5346.366699,1079000
2008-03-12,6900.0,6900.0,6800.0,6850.0,5385.678711,1185000
2008-03-13,6800.0,6850.0,6750.0,6850.0,5385.678711,2375500
2008-03-14,7000.0,7000.0,6750.0,6800.0,5346.366699,2175000
2008-03-17,6500.0,7000.0,6500.0,6800.0,5346.366699,3
2008-03-18,6950.0,6950.0,6800.0,6950.0,5464.301758,1980500
2008-03-19,7000.0,7000.0,6850.0,6950.0,5464.301758,3
2008-03-24,6900.0,6900.0,6850.0,6900.0,5424.989746,1699500
2008-03-25,6900.0,6950.0,6750.0,6750.0,5307.055176,1654000
2008-03-26,6750.0,6800.0,6750.0,6800.0,5346.366699,2258000
2008-03-27,6800.0,6900.0,6800.0,6900.0,5424.989746,1607500
2008-03-28,6900.0,6900.0,6850.0,6900.0,5424.989746,233500
2008-03-31,6900.0,6900.0,6850.0,6900.0,5424.989746,4
2008-04-01,6900.0,6900.0,6700.0,6850.0,5385.678711,3141000
2008-04-02,6950.0,7000.0,6800.0,6800.0,5346.366699,1083500
2008-04-03,6900.0,6900.0,6800.0,6800.0,5346.366699,2111000
2008-04-04,6900.0,6950.0,6850.0,6900.0,5424.989746,1381500
2008-04-07,6900.0,6900.0,6750.0,6750.0,5307.055176,1275500
2008-04-08,6750.0,6800.0,6600.0,6650.0,5228.431641,1036000
2008-04-09,6450.0,6700.0,6400.0,6450.0,5071.186035,4
2008-04-10,6550.0,6900.0,6550.0,6900.0,5424.989746,1244000
2008-04-11,6900.0,6950.0,6800.0,6950.0,5464.301758,1518000
2008-04-14,6950.0,6950.0,6700.0,6700.0,5267.744141,155500
2008-04-15,6700.0,6800.0,6650.0,6750.0,5307.055176,106500
2008-04-16,6950.0,6950.0,6800.0,6950.0,5464.301758,4
2008-04-17,6850.0,6950.0,6850.0,6850.0,5385.678711,4
2008-04-18,6950.0,6950.0,6800.0,6850.0,5385.678711,1143500
2008-04-21,6900.0,6900.0,6850.0,6900.0,5424.989746,824500
2008-04-22,6900.0,6900.0,6650.0,6650.0,5228.431641,1784500
2008-04-23,6650.0,6750.0,6500.0,6550.0,5149.809082,1920000
2008-04-24,6600.0,6700.0,6600.0,6600.0,5189.120605,755500
2008-04-25,6500.0,6650.0,6450.0,6500.0,5110.498047,4
2008-04-28,6500.0,6500.0,6450.0,6450.0,5071.186035,1861000
2008-04-29,6650.0,6800.0,6550.0,6700.0,5267.744141,1791000
2008-04-30,6700.0,6850.0,6700.0,6800.0,5346.366699,1224500
2008-05-05,6850.0,7050.0,6850.0,7050.0,5542.925781,3782000
2008-05-06,7150.0,7150.0,6850.0,6900.0,5424.989746,419000
2008-05-07,6950.0,6950.0,6850.0,6850.0,5385.678711,535000
2008-05-08,6850.0,6850.0,6750.0,6750.0,5307.055176,234000
2008-05-09,6750.0,6800.0,6750.0,6800.0,5346.366699,202500
2008-05-12,6800.0,6900.0,6800.0,6850.0,5385.678711,151500
2008-05-13,6850.0,6850.0,6750.0,6750.0,5307.055176,2057000
2008-05-14,6800.0,6900.0,6800.0,6900.0,5424.989746,326500
2008-05-15,6900.0,6900.0,6800.0,6850.0,5385.678711,1143000
2008-05-16,6800.0,6800.0,6700.0,6750.0,5307.055176,1043000
2008-05-21,6700.0,6850.0,6600.0,6850.0,5385.678711,3699500
2008-05-22,6800.0,6850.0,6750.0,6850.0,5385.678711,1287500
2008-05-23,6850.0,6850.0,6800.0,6850.0,5385.678711,791500
2008-05-26,6800.0,6800.0,6650.0,6700.0,5267.744141,1259500
2008-05-27,6600.0,6750.0,6600.0,6600.0,5189.120605,851000
2008-05-28,6800.0,6800.0,6700.0,6700.0,5267.744141,1167000
2008-05-29,6750.0,6800.0,6700.0,6700.0,5267.744141,786500
2008-05-30,6750.0,6850.0,6700.0,6750.0,5307.055176,1364500
2008-06-02,6750.0,6850.0,6750.0,6750.0,5307.055176,838000
2008-06-03,6750.0,6850.0,6700.0,6850.0,5385.678711,1174000
2008-06-04,6850.0,7000.0,6800.0,6950.0,5464.301758,1512500
2008-06-05,6900.0,6950.0,6800.0,6800.0,5346.366699,721500
2008-06-06,6750.0,6900.0,6750.0,6750.0,5307.055176,4
2008-06-09,6700.0,6750.0,6650.0,6750.0,5307.055176,1869500
2008-06-10,6700.0,6750.0,6700.0,6700.0,5267.744141,216500
2008-06-11,6750.0,6750.0,6700.0,6750.0,5307.055176,4
2008-06-12,6750.0,6750.0,6650.0,6650.0,5228.431641,3060000
2008-06-13,6700.0,6750.0,6700.0,6750.0,5307.055176,716000
2008-06-16,6850.0,6850.0,6700.0,6850.0,5385.678711,4
2008-06-17,6750.0,6850.0,6750.0,6750.0,5307.055176,4
2008-06-18,6750.0,6800.0,6750.0,6750.0,5307.055176,4
2008-06-19,6700.0,6800.0,6700.0,6700.0,5267.744141,4
2008-06-20,6600.0,6800.0,6600.0,6600.0,5189.120605,4
2008-06-23,6800.0,6800.0,6650.0,6800.0,5346.366699,4
2008-06-24,6750.0,6800.0,6700.0,6750.0,5307.055176,276500
2008-06-25,6800.0,6800.0,6650.0,6800.0,5346.366699,4
2008-06-26,6750.0,6800.0,6750.0,6750.0,5307.055176,4
2008-06-27,6650.0,6700.0,6600.0,6650.0,5361.069336,823000
2008-06-30,6750.0,6750.0,6650.0,6750.0,5441.687012,4
2008-07-01,6800.0,6800.0,6700.0,6800.0,5481.994629,4
2008-07-02,6650.0,6750.0,6650.0,6650.0,5361.069336,4
2008-07-03,6650.0,6650.0,6550.0,6650.0,5361.069336,4
2008-07-04,6650.0,6650.0,6500.0,6650.0,5361.069336,4
2008-07-07,6700.0,6700.0,6650.0,6700.0,5401.37793,4
2008-07-08,6750.0,6750.0,6650.0,6750.0,5441.687012,4
2008-07-09,6800.0,6800.0,6700.0,6800.0,5481.994629,4
2008-07-10,6600.0,6800.0,6550.0,6600.0,5320.759766,4
2008-07-11,6450.0,6600.0,6450.0,6450.0,5199.833984,4
2008-07-14,6450.0,6550.0,6450.0,6450.0,5199.833984,197500
2008-07-15,6350.0,6500.0,6300.0,6350.0,5119.216797,4
2008-07-16,6200.0,6350.0,6150.0,6200.0,4998.289551,4
2008-07-17,6200.0,6350.0,6200.0,6200.0,4998.289551,4
2008-07-18,6350.0,6350.0,6200.0,6350.0,5119.216797,4
2008-07-21,6400.0,6400.0,6350.0,6400.0,5159.524902,4
2008-07-22,6550.0,6550.0,6350.0,6550.0,5280.45166,4
2008-07-23,6600.0,6600.0,6500.0,6600.0,5320.759766,1002000
2008-07-24,6600.0,6600.0,6400.0,6600.0,5320.759766,1448500
2008-07-25,6550.0,6550.0,6500.0,6550.0,5280.45166,30500
2008-07-28,6650.0,6650.0,6550.0,6650.0,5361.069336,4
2008-07-29,6550.0,6700.0,6550.0,6550.0,5280.45166,4
2008-07-31,6550.0,7000.0,6550.0,6900.0,5562.612793,4333500
2008-08-01,6600.0,6850.0,6550.0,6600.0,5320.759766,4
2008-08-04,6800.0,6900.0,6600.0,6800.0,5481.994629,4
2008-08-05,6900.0,7000.0,6800.0,6900.0,5562.612793,4
